amount,transactions_last_hour,account_age_days,new_device,location_changed,failed_attempts,time_since_last_transaction,is_fraud
26.13,2,299,0,0,0,3174.0,0
157.08,0,1041,0,1,4,1633.0,1
143.57,2,1031,0,0,1,3850.0,1
112.08,2,955,0,0,1,1464.0,1
336.9,2,548,0,0,1,42.0,1
50.24,3,1427,0,1,1,1105.0,1
104.47,1,271,0,0,1,316.0,1
30.44,4,70,0,0,0,1536.0,0
634.2,4,1209,0,1,0,2055.0,1
396.88,2,228,1,0,0,2057.0,1
55.25,2,1093,1,0,0,1214.0,1
80.37,3,237,0,0,0,2272.0,0
212.58,1,197,0,0,1,219.0,0
47.13,4,1131,0,0,1,5313.0,0
28.31,1,1170,0,0,0,3335.0,0
130.84,1,1184,0,0,2,3476.0,0
59.05,3,1263,1,0,1,60.0,1
65.56,4,369,0,0,3,469.0,1
23.71,4,1150,1,0,0,188.0,1
9.8,5,1181,1,0,1,3610.0,1
69.14,1,817,0,0,1,2495.0,0
134.96,6,1492,0,0,0,182.0,1
43.56,8,1491,0,0,0,926.0,1
229.62,5,884,0,0,1,1291.0,1
27.01,6,720,0,0,1,2260.0,0
19.02,3,715,0,0,0,625.0,1
51.05,0,1340,0,0,2,618.0,0
50.27,3,639,0,0,1,1365.0,1
117.92,2,796,1,0,0,1342.0,1
25.15,3,342,0,0,0,214.0,1
214.45,4,155,0,0,0,2245.0,0
390.3,1,977,0,0,1,354.0,0
52.5,3,1160,0,0,0,3413.0,0
190.51,3,456,1,0,1,2671.0,1
18.98,5,32,0,1,0,7125.0,0
160.01,6,1004,1,0,0,338.0,1
155.6,2,1039,0,0,0,5205.0,0
129.47,4,128,0,0,1,2375.0,1
53.76,3,1403,0,0,0,3835.0,0
2.85,3,424,0,0,1,63.0,0
28.74,2,96,0,0,1,697.0,1
29.2,3,1337,1,0,2,54.0,1
20.53,1,815,0,0,1,361.0,0
61.7,3,613,0,1,1,3882.0,1
35.91,2,1142,0,0,0,952.0,1
23.94,1,522,0,0,0,2004.0,1
18.94,4,1141,0,0,0,1191.0,0
26.7,2,1372,0,0,0,1155.0,0
167.59,5,1204,0,1,1,1889.0,1
28.19,4,224,0,0,0,1027.0,1
32.62,3,1248,0,0,0,38.0,0
34.58,5,248,0,0,0,2902.0,1
76.63,2,1278,0,0,0,575.0,1
86.16,6,1343,1,0,0,2003.0,1
2.6,2,975,0,0,0,1932.0,0
151.66,2,649,0,0,2,281.0,0
229.61,3,742,0,0,0,324.0,0
19.1,3,862,0,0,1,1069.0,1
20.65,3,552,0,0,0,753.0,1
34.8,3,784,0,0,1,575.0,1
25.64,6,1049,0,0,1,666.0,0
68.3,5,138,0,0,0,529.0,0
7.79,4,926,0,0,0,211.0,0
17.85,3,9,0,0,2,166.0,1
254.47,2,569,0,0,0,3817.0,1
21.58,2,302,0,0,1,3036.0,1
189.32,1,631,0,0,1,1227.0,0
77.89,2,171,1,0,0,694.0,1
8.94,3,884,0,1,0,2089.0,1
103.06,3,512,0,0,0,208.0,0
48.54,4,369,0,1,0,193.0,1
34.62,0,375,0,0,0,274.0,1
69.75,1,204,0,0,1,2120.0,0
87.76,3,57,0,0,2,3102.0,1
110.79,3,657,1,0,0,1383.0,1
177.37,6,1049,0,0,0,332.0,1
82.12,2,1415,1,0,0,739.0,0
13.8,3,1079,0,0,0,3116.0,1
34.0,2,147,1,0,0,1294.0,1
1035.92,5,977,0,0,1,1080.0,0
112.67,3,1111,1,0,2,1937.0,1
583.64,2,1005,0,1,0,789.0,1
220.4,1,922,0,0,0,8.0,1
69.53,2,72,0,0,0,5087.0,0
73.8,10,750,0,0,0,2232.0,0
52.64,4,953,0,0,0,5707.0,0
9.6,5,136,0,1,1,3415.0,1
55.59,3,1070,1,0,0,843.0,0
183.22,3,517,0,0,2,856.0,1
29.97,2,1036,1,0,0,280.0,0
82.43,3,27,0,0,1,2964.0,0
127.94,2,84,0,0,0,1740.0,0
21.98,0,548,0,0,1,532.0,0
34.77,2,1076,0,0,0,5796.0,1
19.73,3,74,1,0,1,2628.0,0
23.99,2,490,1,0,1,3856.0,0
15.07,3,1479,0,0,1,344.0,0
22.19,6,1272,0,0,0,1616.0,1
225.76,1,12,0,0,1,8452.0,0
21.86,3,1360,0,1,2,774.0,1
61.96,1,1278,0,0,2,930.0,1
33.02,5,671,0,0,0,1386.0,0
177.48,4,603,0,0,0,82.0,1
202.59,2,672,0,0,0,461.0,1
129.55,3,1002,0,0,1,702.0,0
74.15,2,832,0,1,0,17.0,0
43.33,2,1128,0,0,1,683.0,1
16.58,5,603,1,0,0,1419.0,0
381.28,1,315,1,0,2,35.0,1
25.54,2,793,0,0,0,1366.0,1
106.02,5,68,0,0,0,2895.0,1
157.52,3,1196,0,1,0,284.0,1
31.33,5,1167,0,0,0,5858.0,0
154.16,1,197,0,0,0,965.0,1
117.24,3,1197,0,0,0,1038.0,1
307.34,5,665,0,0,0,1302.0,0
34.15,4,522,0,1,0,899.0,1
15.09,2,190,0,0,0,1902.0,1
32.93,2,12,0,0,0,353.0,1
67.28,3,963,0,0,0,4555.0,1
57.87,3,1053,0,0,0,3649.0,0
36.84,5,989,0,0,2,1863.0,1
8.09,3,555,0,1,1,2804.0,1
87.4,2,88,1,0,1,2219.0,1
392.42,6,856,1,0,0,1158.0,1
86.86,5,473,0,0,0,304.0,1
100.4,4,111,0,0,0,705.0,0
96.78,3,421,0,0,2,3885.0,1
81.21,5,69,1,0,1,1973.0,1
138.61,6,119,0,0,2,3608.0,0
81.07,0,779,0,0,1,3785.0,0
39.94,6,1448,0,0,0,1349.0,1
24.63,2,247,0,1,1,1033.0,1
42.56,3,831,0,0,0,1010.0,0
74.75,5,22,0,0,0,1057.0,0
39.8,3,399,0,0,0,5260.0,0
74.76,3,326,0,0,0,293.0,0
84.7,4,1216,0,0,1,296.0,0
125.61,2,602,0,0,1,882.0,1
196.92,4,646,1,0,1,2914.0,1
59.03,1,352,0,0,1,3442.0,1
14.76,5,811,1,0,0,3142.0,1
38.66,2,404,0,0,0,1570.0,0
57.06,2,637,0,0,0,3510.0,1
8.71,6,1451,0,0,0,385.0,1
218.91,3,702,0,0,0,1643.0,0
62.95,2,323,0,0,0,717.0,0
79.95,2,594,0,0,0,574.0,1
213.9,3,227,0,0,1,189.0,1
29.07,4,180,0,0,0,817.0,0
96.94,2,970,0,1,0,64.0,1
48.92,5,990,0,0,0,782.0,1
45.42,1,1439,1,0,0,1159.0,0
25.22,3,951,0,0,0,797.0,1
288.76,2,836,0,0,0,2655.0,0
37.51,3,1337,0,0,0,593.0,0
109.89,2,664,0,1,1,140.0,0
8.37,6,154,0,0,3,400.0,1
177.68,2,733,0,0,2,3087.0,0
156.37,3,806,0,0,2,1819.0,0
60.19,4,1060,0,0,0,1550.0,0
43.51,3,122,0,0,0,1392.0,0
81.45,5,182,1,0,0,2488.0,1
538.5,3,1450,0,0,0,393.0,1
9.36,5,1128,0,0,0,424.0,1
119.35,3,1106,0,0,0,251.0,0
21.94,2,536,0,0,0,746.0,0
53.52,1,338,0,0,0,576.0,1
42.61,1,103,0,0,1,4441.0,0
35.58,0,1288,0,0,0,23.0,0
54.03,3,231,0,0,0,1157.0,1
17.56,2,1206,0,0,1,2361.0,0
152.81,2,627,0,0,1,4268.0,0
9.08,1,779,0,0,0,6089.0,0
93.67,4,875,0,0,0,129.0,1
39.39,4,1251,0,0,0,391.0,0
16.93,6,728,0,0,0,12480.0,0
66.85,1,973,1,0,0,677.0,0
11.51,3,863,0,0,0,103.0,1
56.81,0,890,0,0,0,4884.0,0
13.16,1,3,0,0,1,930.0,0
86.6,8,1354,0,0,0,619.0,1
21.66,3,1345,0,0,1,294.0,1
34.78,2,908,0,0,0,997.0,0
73.26,2,1208,0,0,0,825.0,1
25.22,2,180,1,0,0,4642.0,1
51.52,3,125,0,0,1,429.0,0
12.02,4,1464,0,0,1,163.0,1
102.6,1,1419,0,0,0,582.0,1
318.91,5,385,0,0,1,1422.0,0
890.88,5,1136,0,0,1,715.0,1
59.81,4,646,0,0,4,674.0,1
120.09,1,202,0,0,1,913.0,1
9.2,6,664,1,0,1,3707.0,1
245.36,1,328,1,0,3,1956.0,1
118.66,5,849,0,0,1,1348.0,1
33.65,3,408,0,0,0,928.0,1
188.14,3,589,0,0,0,131.0,1
42.33,6,265,0,0,0,3886.0,1
34.54,0,1467,0,0,1,247.0,0
87.82,1,254,0,0,0,371.0,0
18.85,4,1094,0,0,1,1077.0,0
151.66,5,1366,0,0,0,272.0,1
18.99,10,1237,0,0,0,1839.0,1
19.1,3,610,0,0,0,1227.0,1
21.98,4,1147,0,0,0,1240.0,1
116.69,6,537,0,0,1,6144.0,1
29.47,2,880,0,0,0,2016.0,0
14.18,3,550,0,0,0,2370.0,0
29.79,7,1219,0,0,0,1692.0,0
52.88,3,270,0,1,0,541.0,0
16.76,5,778,0,0,0,117.0,1
17.26,4,1090,1,0,1,1482.0,1
450.92,5,199,0,0,1,1065.0,1
23.09,3,142,0,0,1,236.0,0
39.53,3,1265,0,1,0,3533.0,1
37.82,6,1233,0,1,0,1236.0,1
35.82,1,1150,0,0,0,1089.0,1
101.63,3,1290,1,0,1,972.0,1
140.91,1,355,0,0,0,2409.0,0
40.21,2,817,0,0,1,96.0,0
15.86,4,176,0,0,0,436.0,1
195.28,2,387,0,0,0,4187.0,1
49.63,3,1071,0,0,1,74.0,0
308.07,2,572,0,0,1,1698.0,0
5.78,2,793,0,0,0,497.0,1
66.38,4,633,0,1,1,1400.0,1
371.89,1,167,0,0,0,1363.0,0
38.35,2,558,0,0,2,1922.0,1
43.58,2,1241,0,0,0,339.0,1
73.37,2,1323,0,1,0,1843.0,1
31.22,1,797,0,0,1,2739.0,1
39.96,2,1363,0,1,0,348.0,1
38.95,5,1127,0,0,1,2804.0,1
29.15,4,86,1,0,1,234.0,1
186.58,4,1250,0,0,0,549.0,0
86.58,3,667,0,0,0,808.0,1
70.15,3,1392,0,0,0,671.0,0
122.56,0,3,0,0,0,2382.0,0
41.92,2,824,1,0,0,564.0,0
25.17,1,879,0,0,1,2501.0,0
29.89,1,1344,0,0,1,106.0,1
54.7,5,789,0,0,1,690.0,1
18.93,3,1048,0,0,0,4390.0,1
33.11,1,1498,0,0,1,877.0,0
32.59,4,525,1,0,0,1144.0,0
456.94,5,966,0,0,1,2516.0,1
3.41,2,1242,0,0,0,100.0,0
45.62,1,496,0,0,0,2171.0,0
306.65,4,683,0,0,1,120.0,0
61.67,5,862,0,0,0,1448.0,1
115.98,5,590,1,0,0,1702.0,1
60.33,2,1126,0,0,1,281.0,1
28.01,5,30,0,0,1,3426.0,0
5.8,4,467,0,0,0,1515.0,1
67.05,4,203,0,0,0,303.0,1
25.14,3,724,0,0,1,3550.0,1
24.52,0,153,0,0,0,3135.0,0
33.15,5,678,0,0,0,1999.0,0
312.58,2,43,1,0,0,936.0,1
604.76,5,414,0,1,0,1227.0,1
67.84,5,443,0,0,0,2188.0,1
34.3,2,151,0,0,0,643.0,1
16.82,5,1068,1,0,1,1629.0,1
87.23,5,1281,0,0,0,1751.0,1
324.7,2,1127,0,0,0,452.0,1
42.63,6,830,0,0,2,248.0,1
5.06,2,1232,0,0,0,324.0,0
106.7,3,1418,0,0,1,38.0,0
146.26,3,108,0,0,1,2503.0,0
11.18,6,329,0,1,1,2984.0,1
65.14,6,1358,0,0,0,2893.0,0
85.73,2,706,0,0,0,4786.0,0
50.75,1,633,0,0,0,159.0,0
24.76,4,950,0,0,0,4804.0,1
150.8,3,597,0,0,1,1254.0,1
36.47,2,426,0,0,0,900.0,0
12.36,4,907,0,0,0,275.0,1
7.03,1,233,0,0,0,1188.0,0
192.65,3,451,0,1,1,2061.0,1
101.16,2,755,0,0,1,168.0,1
59.62,2,1291,0,1,0,6854.0,0
35.15,5,516,0,0,0,4475.0,1
32.17,2,591,0,0,0,3929.0,0
18.62,1,1403,0,0,0,948.0,1
35.46,3,484,0,0,1,3488.0,1
6.55,0,79,0,0,0,241.0,0
26.15,3,689,0,0,0,4349.0,0
40.01,3,1266,0,0,1,3472.0,1
100.47,1,406,0,0,0,1592.0,0
52.46,1,906,0,0,0,1954.0,0
120.9,3,276,0,0,0,777.0,1
210.43,6,178,0,0,0,5351.0,0
157.3,3,671,0,0,1,124.0,0
87.4,4,812,0,0,0,3990.0,0
55.25,4,1000,0,0,1,546.0,1
20.48,2,988,1,0,0,2943.0,0
114.43,2,331,0,0,0,91.0,1
292.88,2,553,0,0,2,504.0,1
76.87,1,1294,0,0,0,397.0,1
371.39,3,174,1,0,0,6892.0,0
11.87,2,477,1,0,1,424.0,1
17.22,3,92,0,0,1,835.0,0
128.41,1,510,0,0,0,637.0,1
71.11,3,896,0,0,0,7673.0,0
203.12,5,601,0,0,0,1722.0,0
53.76,2,599,0,0,0,803.0,1
22.92,1,414,0,0,0,4293.0,1
44.1,1,137,0,0,1,2211.0,1
11.79,6,678,0,0,1,2188.0,1
17.66,7,89,0,0,1,1199.0,1
144.38,0,1067,0,0,0,1240.0,1
130.68,0,344,0,0,1,2362.0,1
78.49,1,296,0,0,0,18.0,1
9.77,1,341,0,0,0,1035.0,1
38.15,3,631,0,0,0,7157.0,0
16.04,4,1342,0,0,1,1909.0,0
177.07,3,35,0,0,0,857.0,1
30.46,3,171,0,0,1,336.0,1
18.44,2,386,1,0,1,800.0,1
56.25,5,335,0,0,0,1177.0,0
28.78,3,79,0,0,0,1793.0,0
240.75,5,1157,0,0,0,7348.0,0
26.19,2,372,0,0,0,1234.0,1
13.47,2,1192,0,0,1,813.0,1
6.34,1,236,0,0,0,527.0,0
52.94,4,493,0,0,0,2615.0,0
31.13,4,649,0,0,1,1122.0,1
13.08,2,1351,0,0,2,2325.0,0
179.33,2,155,0,0,0,600.0,0
106.4,5,66,0,0,1,835.0,1
53.08,3,1389,0,0,0,5611.0,1
213.65,2,200,0,0,1,479.0,1
105.9,4,512,0,0,0,690.0,1
23.98,4,512,0,0,0,1280.0,1
19.31,0,498,0,0,1,1343.0,1
123.72,7,685,0,0,0,124.0,1
81.16,5,695,0,0,1,6404.0,0
64.7,2,1064,0,0,0,649.0,1
23.42,2,272,1,0,1,99.0,1
100.28,3,724,0,0,0,530.0,1
25.65,5,1248,0,0,1,918.0,1
49.3,2,160,0,0,1,474.0,0
232.05,2,35,0,0,0,303.0,1
28.2,2,832,0,0,1,1273.0,1
11.32,4,1423,0,0,0,2865.0,1
19.06,7,426,0,0,1,2197.0,1
147.57,3,121,0,0,0,997.0,0
70.44,4,1458,0,0,0,238.0,1
48.0,6,416,0,0,0,5578.0,1
32.82,2,286,0,0,0,739.0,1
88.71,4,979,0,0,0,196.0,1
23.36,0,1432,0,0,0,738.0,1
74.12,2,962,1,0,0,2150.0,0
26.28,3,405,0,1,0,520.0,0
22.25,3,1194,0,0,1,364.0,0
28.86,6,1360,0,0,0,551.0,1
37.51,3,488,0,0,2,1444.0,1
52.0,5,1255,0,1,2,3737.0,1
69.09,3,1124,0,0,0,255.0,1
1.37,3,745,0,0,0,279.0,1
24.35,2,1026,0,0,0,1007.0,1
36.91,2,528,0,0,0,241.0,1
245.93,2,733,0,0,0,6967.0,0
18.54,2,1287,0,1,1,3796.0,0
64.25,6,695,0,0,1,121.0,1
243.48,3,399,0,0,0,4273.0,1
14.69,0,1047,1,0,0,602.0,1
80.96,3,247,0,0,0,702.0,1
24.48,5,1281,0,0,2,744.0,0
32.96,4,628,0,0,1,131.0,1
24.46,3,69,0,0,0,2714.0,0
26.26,0,564,0,0,2,363.0,0
830.4,3,397,0,0,0,420.0,1
127.03,4,608,0,0,0,2635.0,0
164.31,4,285,0,0,2,112.0,0
89.3,4,146,0,0,0,737.0,1
10.95,5,386,0,0,0,1482.0,1
81.04,3,1307,1,0,3,222.0,1
159.64,4,298,1,1,0,997.0,1
23.26,2,1246,0,1,0,786.0,1
143.36,3,1162,0,0,0,699.0,0
110.42,1,515,0,0,0,568.0,0
347.94,3,1366,0,0,0,746.0,1
35.95,1,1062,0,0,2,895.0,1
18.22,3,1483,0,0,0,247.0,0
38.03,3,1094,0,0,1,419.0,1
229.42,1,581,0,0,1,4344.0,0
8.77,1,670,0,0,0,5205.0,0
6.9,6,782,0,0,0,8838.0,0
59.7,5,2,0,0,0,1172.0,1
35.07,2,1160,1,0,1,262.0,0
55.02,2,842,0,0,0,2072.0,1
140.51,2,1237,0,0,1,4971.0,0
31.42,3,83,0,0,1,57.0,1
8.39,4,355,0,1,0,40.0,0
421.78,0,141,1,0,0,1707.0,0
20.14,4,1010,0,0,1,72.0,0
18.93,5,950,0,0,0,894.0,1
164.63,2,600,0,0,0,853.0,1
37.17,3,1420,0,1,2,188.0,1
51.24,2,835,1,0,0,2466.0,1
88.48,1,793,1,0,2,208.0,1
161.35,2,931,0,0,0,576.0,0
39.12,3,912,0,0,0,2338.0,0
249.62,3,241,0,0,0,1733.0,0
6.45,4,624,0,0,0,1152.0,0
116.72,4,1325,0,0,0,90.0,1
23.58,6,1017,0,0,0,2592.0,1
215.35,1,1165,0,1,2,3141.0,1
62.93,5,1176,0,0,1,194.0,1
27.86,5,1021,0,0,0,7710.0,0
105.94,3,986,0,0,1,768.0,0
133.38,6,906,0,0,2,994.0,0
103.74,7,787,0,0,0,963.0,1
19.5,4,214,0,1,0,1804.0,1
33.65,3,792,0,0,0,1532.0,0
54.38,5,1498,0,0,2,1481.0,1
52.39,3,1213,0,0,1,2736.0,0
115.55,6,133,0,0,0,4735.0,1
7.28,1,80,0,0,0,3104.0,1
76.27,1,101,0,1,0,2297.0,1
40.85,2,1382,0,0,2,93.0,0
23.61,3,1088,0,0,0,514.0,0
25.98,4,635,0,0,0,199.0,0
44.06,3,1389,0,0,2,3473.0,1
1.49,4,1133,0,0,1,1901.0,1
27.08,2,187,0,0,0,61.0,1
22.74,0,1429,0,1,0,2312.0,0
93.02,2,1376,0,0,0,740.0,0
24.4,3,985,1,0,2,1411.0,1
44.03,2,206,0,0,1,1560.0,1
255.26,3,883,0,0,1,319.0,1
147.58,3,47,0,0,0,916.0,1
134.6,4,821,1,1,0,1001.0,1
33.12,0,99,0,1,0,1718.0,1
93.98,3,505,0,0,0,3967.0,1
43.21,4,990,0,0,0,1719.0,0
44.88,3,1258,0,0,0,2072.0,0
82.24,4,423,0,0,0,1966.0,1
30.05,4,927,0,0,1,159.0,1
242.99,1,977,0,0,1,641.0,1
46.52,2,217,0,0,0,925.0,0
101.33,2,174,0,0,1,1058.0,0
234.07,2,441,0,1,0,3321.0,1
153.19,4,106,0,0,0,1342.0,0
13.34,1,411,0,0,0,3042.0,1
85.19,4,1437,0,0,1,4266.0,1
127.83,0,113,0,0,0,2143.0,0
133.2,5,146,1,1,0,216.0,1
17.93,4,644,0,0,1,404.0,0
28.3,3,1108,0,0,0,3169.0,0
147.61,0,536,0,0,0,1493.0,1
25.49,2,298,0,1,1,1306.0,1
40.46,0,188,0,0,1,6243.0,0
263.98,2,111,0,0,1,826.0,1
52.05,4,56,1,1,0,75.0,1
26.4,2,581,0,0,0,530.0,1
22.7,3,1498,1,1,0,603.0,1
76.15,1,530,1,0,0,1293.0,0
14.39,2,449,0,1,0,13.0,1
42.63,2,1418,0,0,1,8001.0,0
76.19,2,1187,0,0,1,115.0,1
200.17,1,219,0,0,0,476.0,1
106.44,2,892,0,0,0,2009.0,0
26.73,4,331,0,0,1,6835.0,0
177.4,4,1475,0,0,0,1291.0,1
40.47,4,1308,1,0,1,753.0,1
15.87,5,1163,0,0,1,319.0,1
45.97,2,504,1,0,1,4206.0,1
230.02,1,1380,0,0,0,92.0,1
64.41,4,281,0,0,2,131.0,1
55.29,2,844,0,0,1,119.0,0
280.68,3,12,0,0,0,1131.0,1
13.05,0,1464,0,0,0,4817.0,0
15.1,2,565,0,0,0,1461.0,0
10.85,3,1120,0,0,1,788.0,1
79.25,1,232,1,0,0,491.0,1
64.49,0,1136,1,0,0,1301.0,1
255.38,3,1071,0,0,2,1049.0,1
69.65,6,254,0,0,0,177.0,1
36.45,3,1447,0,0,1,11.0,1
54.7,5,288,0,0,2,1627.0,1
61.42,4,1330,0,0,0,3518.0,0
10.26,2,1008,0,0,0,1690.0,1
820.84,5,374,0,1,1,711.0,1
91.82,1,195,0,0,0,299.0,0
67.36,1,1049,0,0,0,2418.0,0
101.0,5,1030,1,0,1,2180.0,0
110.99,3,865,0,0,1,3378.0,0
47.44,2,143,1,0,0,7320.0,0
29.04,1,703,0,0,0,214.0,1
99.43,5,171,0,0,0,553.0,1
80.3,4,490,0,0,0,758.0,1
24.29,3,96,1,0,1,1389.0,1
225.66,0,984,0,0,2,98.0,0
73.21,1,1219,0,0,2,581.0,1
113.28,2,260,0,0,1,2845.0,0
219.62,9,1260,0,0,2,89.0,1
55.81,1,1083,0,0,0,3066.0,1
74.96,2,52,0,0,0,367.0,0
122.73,3,787,1,0,1,655.0,1
26.45,4,122,0,0,0,2279.0,1
57.63,1,1241,0,0,3,2604.0,1
61.9,2,695,0,0,1,426.0,0
20.99,3,89,0,0,0,936.0,0
554.26,3,1467,0,0,0,498.0,0
13.37,6,970,0,0,0,1296.0,1
14.91,5,38,0,0,2,1902.0,1
203.21,3,84,0,0,0,567.0,1
111.42,1,1132,0,0,0,1116.0,1
19.57,2,1010,0,0,0,1381.0,1
100.21,2,709,0,1,1,977.0,1
236.95,2,739,0,0,0,1298.0,1
52.97,2,1027,0,0,1,280.0,1
734.23,6,672,0,1,1,74.0,1
9.74,4,1316,1,0,0,117.0,1
109.27,3,30,1,0,1,6490.0,1
175.31,2,628,0,0,0,138.0,0
133.13,1,1191,0,0,0,878.0,0
44.51,1,93,0,0,0,2823.0,0
40.84,4,218,0,0,0,3422.0,1
85.13,5,1113,0,0,0,563.0,1
123.44,4,1212,0,1,2,1839.0,0
99.73,1,972,0,0,0,2317.0,0
154.48,4,886,0,0,0,4456.0,0
19.71,2,698,0,0,0,3959.0,0
43.48,4,282,1,0,1,1028.0,1
21.33,1,975,0,0,0,1403.0,1
37.11,2,389,1,0,0,2905.0,0
150.69,4,929,0,0,0,1644.0,1
60.82,1,873,0,0,2,792.0,0
740.15,3,137,1,0,1,5406.0,1
66.25,3,288,0,0,0,10958.0,0
57.96,7,1357,1,0,0,4867.0,0
60.71,4,619,0,0,2,764.0,1
28.85,3,412,1,1,1,500.0,1
51.53,1,407,0,0,2,1223.0,0
168.64,3,600,0,0,0,2765.0,1
61.19,2,1149,0,1,1,567.0,1
24.69,3,1221,0,0,0,939.0,0
21.65,3,622,0,0,1,296.0,0
34.81,2,1072,0,0,1,2177.0,1
58.78,5,1346,0,0,2,2407.0,1
180.11,3,1214,0,0,0,1232.0,0
14.29,0,69,0,0,1,2407.0,0
39.65,2,696,0,0,0,1861.0,1
63.07,2,1354,0,0,1,4772.0,0
8.73,1,495,0,0,1,1590.0,0
23.72,3,884,0,0,0,795.0,0
27.66,7,292,0,1,1,2354.0,1
24.63,1,1021,0,0,1,105.0,1
66.15,6,733,1,0,0,1164.0,1
46.5,6,416,0,0,0,6084.0,0
31.33,3,1243,0,0,0,2199.0,0
83.76,2,897,0,1,0,11847.0,0
305.84,1,1300,1,0,1,898.0,1
281.25,5,418,1,0,0,898.0,1
7.98,3,563,0,0,1,111.0,1
97.23,1,1444,0,0,0,805.0,1
45.69,3,727,0,0,2,274.0,1
63.76,3,1185,0,1,0,906.0,0
36.66,6,1,0,0,1,3.0,1
61.41,3,1091,0,0,0,1038.0,1
63.52,3,163,1,0,0,5039.0,1
30.6,1,315,0,0,0,2587.0,0
22.28,1,333,0,0,0,497.0,1
34.86,2,525,0,0,0,567.0,1
69.01,6,1302,0,0,1,666.0,1
99.38,5,56,0,0,2,175.0,1
128.17,1,389,1,0,0,8679.0,0
33.31,2,593,0,0,0,1984.0,0
72.52,2,939,0,0,0,2414.0,0
142.95,2,1275,0,0,0,2136.0,0
175.14,3,951,0,0,2,1126.0,1
51.48,2,731,0,0,0,3050.0,0
43.78,1,527,0,1,0,489.0,1
66.1,5,1322,0,0,1,884.0,1
17.29,2,1417,0,0,0,710.0,1
44.99,3,124,1,0,1,5489.0,1
114.96,0,1095,0,0,1,72.0,0
103.75,3,394,0,0,0,141.0,1
41.67,5,704,1,0,0,5627.0,0
67.88,2,1449,0,1,2,2094.0,0
23.94,5,909,1,1,0,1819.0,1
110.33,7,912,0,0,0,3080.0,1
50.51,2,994,0,0,0,4477.0,1
41.43,6,328,0,0,0,4077.0,0
38.03,4,1084,0,0,0,3970.0,0
51.27,4,567,1,0,2,3285.0,1
34.89,1,988,0,1,0,231.0,1
105.44,4,455,0,0,0,1816.0,1
36.77,2,674,0,1,0,1216.0,1
268.53,8,737,0,0,0,2730.0,0
236.33,3,1156,0,0,1,5588.0,1
22.39,5,102,0,0,0,816.0,1
58.54,1,1255,0,0,3,2530.0,1
28.48,5,571,0,0,0,429.0,1
39.38,3,809,0,0,0,985.0,1
404.41,6,1242,0,0,0,2311.0,0
40.14,2,943,0,0,0,164.0,0
78.27,2,1307,0,0,0,3565.0,0
93.81,5,368,0,0,0,4481.0,1
20.07,4,91,0,0,0,3701.0,0
23.22,2,1393,0,0,0,1.0,1
16.35,2,139,0,1,0,2928.0,0
22.51,0,1367,0,0,0,4091.0,0
3.16,2,114,0,0,1,7425.0,0
94.12,3,22,0,1,2,61.0,0
425.9,3,1047,0,0,0,1493.0,0
63.3,3,1089,0,0,0,3846.0,0
13.25,1,460,0,0,0,2364.0,0
28.71,3,114,0,1,3,3468.0,1
34.51,4,540,1,0,1,2158.0,1
19.74,2,921,0,0,0,44.0,1
129.05,4,1263,0,0,0,3790.0,0
122.76,3,257,0,0,0,1731.0,1
17.19,6,1309,0,1,1,512.0,1
112.74,3,1428,1,0,0,2050.0,0
251.34,4,1070,1,0,0,1300.0,1
365.97,3,652,0,0,5,2275.0,1
958.35,1,456,0,0,0,1152.0,0
22.15,2,679,0,0,0,195.0,0
919.86,2,392,0,0,2,4377.0,0
38.31,3,466,0,0,0,2067.0,1
30.19,5,1237,0,0,0,2253.0,0
75.72,2,412,1,0,0,2627.0,1
30.51,4,1183,0,0,0,1293.0,0
81.37,4,911,0,0,0,2252.0,0
14.58,3,551,0,0,0,428.0,0
43.0,3,993,1,0,1,1139.0,1
197.47,6,1495,0,0,0,2118.0,1
51.57,4,472,0,0,0,2942.0,1
62.9,2,1134,0,0,1,6199.0,0
87.82,3,776,0,0,0,3549.0,1
176.03,0,810,0,0,0,76.0,0
10.43,4,443,0,0,0,350.0,0
97.96,4,465,1,0,0,2048.0,1
41.76,1,1359,0,0,0,154.0,0
64.5,1,846,0,0,1,9659.0,0
157.58,6,916,1,0,1,1147.0,0
16.54,2,608,1,0,3,2088.0,1
19.83,1,742,0,0,0,88.0,1
7.88,2,544,0,0,1,1013.0,1
31.53,3,900,0,0,0,493.0,0
206.53,1,925,0,1,0,199.0,1
48.4,3,645,1,0,2,2010.0,1
14.29,3,1259,0,0,1,6775.0,0
33.59,2,844,0,0,1,655.0,1
12.33,2,23,0,0,3,4750.0,1
17.72,3,737,0,0,0,6.0,1
80.55,6,144,0,0,0,1957.0,1
16.88,3,306,0,0,0,1362.0,1
166.11,4,492,0,0,0,829.0,1
50.85,3,1419,0,0,2,973.0,1
59.48,0,584,0,0,1,1653.0,1
41.33,2,1249,0,0,0,1470.0,0
118.26,4,1072,0,0,1,1277.0,1
119.48,1,546,0,0,2,7333.0,0
76.33,4,405,0,0,0,2635.0,0
96.04,2,766,1,0,1,354.0,1
44.16,4,1126,0,0,0,4489.0,1
93.9,2,241,0,0,1,1221.0,1
38.94,5,1314,0,0,0,25.0,0
54.72,2,1280,0,0,1,2775.0,0
41.49,5,361,0,0,1,783.0,0
34.56,5,67,0,0,0,12238.0,0
27.41,1,280,0,0,1,1413.0,0
